"GEOGRAPHY_CODE","GEOGRAPHY_NAME","Female","Female","Male","Male","Total","Total"
"E36006880","Olton",5,0,15,20,25,15
"E36006881","Shirley East",15,5,5,5,20,15
"E36006882","Shirley South",10,5,15,15,25,20
"E36006883","Shirley West",10,10,20,10,20,25
"E36006884","Silhill",15,5,10,15,30,10
"E36006885","Smith's Wood",30,60,85,45,75,150
"E36006886","St Alphege",0,5,10,5,15,10
"E36006887","Aldridge Central and South",15,10,10,20,20,35
"E36006888","Aldridge North and Walsall Wood",25,15,25,25,40,50
"E36006889","Bentley and Darlaston North",60,25,55,30,115,55
"E36006890","Birchills Leamore",65,50,55,100,165,105
"E36006891","Blakenall",60,40,95,40,155,80
"E36006892","Bloxwich East",35,20,30,60,50,95
"E36006893","Bloxwich West",20,35,60,35,55,90
"E36006894","Brownhills",35,20,25,40,45,75
"E36006895","Darlaston South",45,60,75,50,95,135
"E36006896","Paddock",25,10,10,15,40,20
"E36006897","Palfrey",50,20,35,60,110,55
"E36006898","Pelsall",20,10,10,25,45,20
"E36006899","Pheasey Park Farm",10,5,20,10,30,15
"E36006900","Pleck",40,45,45,80,125,85
"E36006901","Rushall-Shelfield",30,10,20,30,60,25
"E36006902","Short Heath",20,20,20,35,55,40
"E36006903","St Matthew's",30,60,70,80,140,100
"E36006904","Streetly",10,5,5,10,20,10
"E36006905","Willenhall North",35,20,25,45,80,45
"E36006906","Willenhall South",35,55,60,95,150,95
"E36006907","Bilston East",55,40,60,75,130,100
"E36006908","Bilston North",30,20,40,55,85,60
"E36006909","Blakenhall",20,25,30,65,85,60
"E36006910","Bushbury North",20,15,30,50,45,70
"E36006911","Bushbury South and Low Hill",55,60,105,55,115,165
"E36006912","East Park",50,35,60,100,150,95
"E36006913","Ettingshall",55,50,65,70,125,115
"E36006914","Fallings Park",40,20,45,60,95,70
"E36006915","Graiseley",35,40,35,50,85,75
"E36006916","Heath Town",55,65,80,55,145,110
"E36006917","Merry Hill",30,10,40,35,70,45
"E36006918","Oxley",45,20,35,65,110,55
"E36006919","Park",45,20,60,45,85,85
"E36006920","Penn",15,10,15,25,35,25
"E36006921","Spring Vale",30,25,25,40,70,55
"E36006922","St Peter's",50,55,90,85,135,145
"E36006923","Tettenhall Regis",20,5,10,25,45,15
"E36006924","Tettenhall Wightwick",15,10,10,20,35,20
"E36006925","Wednesfield North",30,15,20,45,70,35
"E36006926","Wednesfield South",30,25,30,45,70,55
"E36006927","Baildon",10,0,15,10,10,25
"E36006928","Bingley",10,10,20,25,35,35
"E36006929","Bingley Rural",15,15,15,30,45,30
"E36006930","Bolton and Undercliffe",35,30,35,85,125,65
"E36006931","Bowling and Barkerend",90,55,85,105,200,140
"E36006932","Bradford Moor",90,35,70,95,185,100
"E36006933","City",55,100,160,125,180,265
"E36006934","Clayton and Fairweather Green",20,45,30,55,50,105
"E36006935","Craven",10,10,15,15,20,20
"E36006936","Eccleshill",65,35,55,100,165,90
"E36006937","Great Horton",70,35,50,100,170,85
"E36006938","Heaton",60,30,45,80,140,80
"E36006939","Idle and Thackley",15,25,20,20,35,45
"E36006940","Ilkley",5,0,10,0,10,0
"E36006941","Keighley Central",35,50,65,85,130,100
"E36006942","Keighley East",30,20,55,35,85,55
"E36006943","Keighley West",40,15,55,30,95,45
"E36006944","Little Horton",110,60,150,80,260,145
"E36006945","Manningham",80,40,85,155,235,125
"E36006946","Queensbury",15,20,25,35,55,40
"E36006947","Royds",30,45,30,80,60,125
"E36006948","Shipley",20,10,35,40,45,60
"E36006949","Thornton and Allerton",45,20,40,65,60,110
"E36006950","Toller",35,55,90,60,145,95
"E36006951","Tong",85,45,70,105,190,110
"E36006952","Wharfedale",5,5,10,5,15,5
"E36006953","Wibsey",25,15,25,60,40,85
"E36006954","Windhill and Wrose",35,35,70,35,105,70
"E36006955","Worth Valley",15,5,10,15,25,20
"E36006956","Wyke",40,20,50,30,85,50
"E36006957","Brighouse",15,10,20,10,35,20
"E36006958","Calder",10,10,15,10,25,20
"E36006959","Elland",15,20,15,25,40,35
"E36006960","Greetland and Stainland",10,5,20,5,30,15
"E36006961","Hipperholme and Lightcliffe",5,5,15,15,20,20
"E36006962","Illingworth and Mixenden",30,20,50,30,80,45
"E36006963","Luddendenfoot",10,10,15,10,20,25
"E36006964","Northowram and Shelf",10,5,10,5,20,10
"E36006965","Ovenden",40,40,60,40,100,80
"E36006966","Park",50,35,65,90,140,100
"E36006967","Rastrick",20,15,20,25,50,35
"E36006968","Ryburn",10,10,5,20,30,15
"E36006969","Skircoat",10,15,15,25,25,40
"E36006970","Sowerby Bridge",10,15,35,20,45,35
"E36006971","Todmorden",15,20,25,40,45,55
"E36006972","Town",40,20,55,40,75,80
"E36006973","Warley",25,20,20,35,45,65
"E36006974","Almondbury",35,20,20,25,35,60
"E36006975","Ashbrow",45,30,75,45,120,75
"E36006976","Batley East",40,25,60,45,100,75
"E36006977","Batley West",50,40,75,40,125,80
"E36006978","Birstall and Birkenshaw",15,10,25,35,50,35
"E36006979","Cleckheaton",25,40,30,45,55,80
"E36006980","Colne Valley",15,10,25,30,45,35
"E36006981","Crosland Moor and Netherton",45,40,80,55,125,90
"E36006982","Dalton",35,20,35,60,95,55
"E36006983","Denby Dale",10,5,5,15,25,15
"E36006984","Dewsbury East",45,25,85,55,125,80
"E36006985","Dewsbury South",50,25,40,65,115,65
"E36006986","Dewsbury West",65,40,85,65,110,145
"E36006987","Golcar",25,25,45,40,65,70
"E36006988","Greenhead",50,45,70,75,120,120
"E36006989","Heckmondwike",40,35,35,55,75,85
"E36006990","Holme Valley North",10,15,10,25,20,40
"E36006991","Holme Valley South",5,15,20,10,15,40
"E36006992","Kirkburton",0,10,15,5,10,30
"E36006993","Lindley",25,15,45,20,30,70
"E36006994","Liversedge and Gomersal",30,35,40,65,75,95
"E36006995","Mirfield",10,25,10,35,20,60
"E36006996","Newsome",65,30,75,100,110,165
"E36006997","Adel and Wharfedale",10,10,20,15,25,30
"E36006998","Alwoodley",15,15,20,30,35,50
"E36006999","Ardsley and Robin Hood",15,15,15,15,30,30
"E36007000","Armley",70,100,100,125,170,225
"E36007001","Beeston and Holbeck",55,60,70,90,150,125
"E36007002","Bramley and Stanningley",30,40,75,35,70,115
"E36007003","Burmantofts and Richmond Hill",90,85,155,125,245,210
"E36007004","Calverley and Farsley",15,10,15,35,50,25
"E36007005","Chapel Allerton",50,35,80,45,130,75
"E36007006","City and Hunslet",50,75,100,105,150,180
"E36007007","Cross Gates and Whinmoor",45,25,30,55,100,60
"E36007008","Farnley and Wortley",40,55,50,65,120,90
"E36007009","Garforth and Swillington",10,15,25,10,40,25
"E36007010","Gipton and Harehills",125,70,140,175,295,205
"E36007011","Guiseley and Rawdon",5,10,10,20,30,20
"E36007012","Harewood",5,0,5,10,10,10
"E36007013","Headingley",25,10,30,30,55,40
"E36007014","Horsforth",15,5,10,25,40,15
"E36007015","Hyde Park and Woodhouse",30,55,85,75,140,105
"E36007016","Killingbeck and Seacroft",85,50,130,80,130,215
"E36007017","Kippax and Methley",10,25,20,25,50,30
"E36007018","Kirkstall",30,35,65,60,95,95
"E36007019","Middleton Park",50,85,55,125,105,210
"E36007020","Moortown",15,10,25,30,40,35
"E36007021","Morley North",15,25,10,30,50,25
"E36007022","Morley South",25,25,30,30,60,55
"E36007023","Otley and Yeadon",15,5,15,30,20,45
"E36007024","Pudsey",30,20,25,60,55,80
"E36007025","Rothwell",15,20,15,25,45,25
"E36007026","Roundhay",20,20,40,25,40,60
"E36007027","Temple Newsam",30,30,55,30,85,60
"E36007028","Weetwood",15,15,30,25,40,45
"E36007029","Wetherby",5,5,10,10,15,20
"E36007030","Ackworth, North Elmsall and Upton",10,15,20,10,30,25
"E36007031","Airedale and Ferry Fryston",35,15,35,55,55,90
"E36007032","Altofts and Whitwood",15,30,35,30,65,45
"E36007033","Castleford Central and Glasshoughton",40,15,20,35,75,40
"E36007034","Crofton, Ryhill and Walton",20,20,25,15,45,35
"E36007035","Featherstone",20,35,25,30,65,45
"E36007036","Hemsworth",20,25,35,45,55,75
"E36007037","Horbury and South Ossett",10,15,20,10,35,15
"E36007038","Knottingley",20,40,45,25,40,85
"E36007039","Normanton",25,15,20,30,55,35
"E36007040","Ossett",15,15,15,35,50,30
"E36007041","Pontefract North",30,20,25,50,75,45
"E36007042","Pontefract South",35,10,15,35,70,25
"E36007043","South Elmsall and South Kirkby",35,25,50,35,65,85
"E36007044","Stanley and Outwood East",10,0,20,10,25,10
"E36007045","Wakefield East",35,25,40,50,60,85
"E36007046","Wakefield North",25,15,40,35,45,65
"E36007047","Wakefield Rural",10,10,20,10,20,30
"E36007048","Wakefield South",5,20,35,15,20,55
"E36007049","Wakefield West",15,30,65,30,45,90
"E36007050","Wrenthorpe and Outwood West",5,10,25,10,35,15
"E36007051","Aldersgate,Cheap",0,0,0,0,0,0
"E36007052","Aldgate,Billingsgate,Bishopsgate,Bridge,Broad Street,Candlewick,Corn",0,0,5,0,5,5
"E36007053","Bassishaw,Coleman Street,Cripplegate",0,0,0,0,0,0
"E36007054","Bread Street,Castle Baynard,Cordwainer,Dowgate,Farringdon Within,Far",0,0,0,0,0,0
"E36007055","Abbey",25,30,30,30,65,50
"E36007056","Alibon",20,35,10,40,35,70
"E36007057","Becontree",25,25,40,20,65,50
"E36007058","Chadwell Heath",15,20,20,25,40,40
"E36007059","Eastbrook",35,15,45,35,70,60
"E36007060","Eastbury",25,10,15,30,50,25
"E36007061","Gascoigne",15,15,25,15,45,35
"E36007062","Goresbrook",15,20,35,30,45,50
"E36007063","Heath",15,15,25,15,40,30
"E36007064","Longbridge",10,15,20,15,30,30
"E36007065","Mayesbrook",20,20,15,25,40,35
"E36007066","Parsloes",20,20,20,20,45,40
"E36007067","River",20,15,30,25,40,40
"E36007068","Thames",30,25,25,50,45,75
"E36007069","Valence",20,20,25,15,45,30
"E36007070","Village",30,25,25,20,50,50
"E36007071","Whalebone",10,20,20,20,30,45
"E36007072","Brunswick Park",15,5,20,15,35,20
"E36007073","Burnt Oak",25,25,25,35,65,55
"E36007074","Childs Hill",20,10,40,30,55,40
"E36007075","Colindale",30,40,35,45,70,75
"E36007076","Coppetts",10,10,15,15,30,25
"E36007077","East Barnet",10,20,25,15,35,35
"E36007078","East Finchley",10,10,15,20,25,30
"E36007079","Edgware",10,10,10,10,20,20
"E36007080","Finchley Church End",10,10,15,5,15,20
"E36007081","Garden Suburb",5,10,10,10,15,20
"E36007082","Golders Green",25,10,25,20,45,35
"E36007083","Hale",15,15,20,20,35,30
"E36007084","Hendon",15,20,25,25,40,45
"E36007085","High Barnet",10,10,15,10,25,15
"E36007086","Mill Hill",15,10,30,15,45,25
"E36007087","Oakleigh",10,15,20,15,30,30
"E36007088","Totteridge",5,5,10,5,20,10
"E36007089","Underhill",15,10,15,30,45,25
"E36007090","West Finchley",15,10,15,10,25,25
"E36007091","West Hendon",20,20,30,20,45,50
"E36007092","Woodhouse",15,10,20,25,35,40
"E36007093","Barnehurst",15,5,10,15,25,15
"E36007094","Belvedere",20,15,25,35,55,40
"E36007095","Blackfen and Lamorbey",0,5,5,5,5,10
"E36007096","Blendon and Penhill",5,5,5,15,20,10
"E36007097","Brampton",5,5,5,5,10,5
"E36007098","Christchurch",5,10,10,15,20,20
"E36007099","Colyers",10,15,20,20,30,35
"E36007100","Cray Meadows",10,15,5,25,15,45
"E36007101","Crayford",20,10,10,20,40,20
"E36007102","Danson Park",5,5,20,5,25,10
"E36007103","East Wickham",10,10,5,10,20,15
"E36007104","Erith",20,20,25,25,50,40
"E36007105","Falconwood and Welling",5,5,5,5,10,10
"E36007106","Lesnes Abbey",10,10,15,0,10,25
"E36007107","Longlands",5,5,0,5,10,5
"E36007108","North End",20,15,30,40,60,45
"E36007109","Northumberland Heath",10,10,10,25,25,35
"E36007110","Sidcup",5,10,5,5,10,15
"E36007111","St Mary's",5,0,15,5,15,5
"E36007112","St Michael's",10,10,10,5,15,20
"E36007113","Thamesmead East",25,25,25,30,50,50
"E36007114","Alperton",5,5,20,20,30,25
"E36007115","Barnhill",25,15,25,35,55,40
"E36007116","Brondesbury Park",15,10,25,10,40,20
"E36007117","Dollis Hill",25,20,25,40,65,45
"E36007118","Dudden Hill",25,20,20,20,45,40
"E36007119","Fryent",10,10,20,15,30,20
"E36007120","Harlesden",35,25,55,60,80,95
"E36007121","Kensal Green",25,25,30,25,55,50
"E36007122","Kenton",5,5,5,5,15,10
"E36007123","Kilburn",20,15,40,15,65,35
"E36007124","Mapesbury",20,20,30,25,45,50
"E36007125","Northwick Park",10,5,20,20,30,20
"E36007126","Preston",10,15,20,25,30,35
"E36007127","Queens Park",10,15,20,15,30,30
"E36007128","Queensbury",15,10,25,30,35,40
"E36007129","Stonebridge",55,45,45,80,135,90
"E36007130","Sudbury",20,5,10,30,50,15
"E36007131","Tokyngton",10,15,35,20,45,35
"E36007132","Welsh Harp",20,15,20,20,40,30
"E36007133","Wembley Central",10,5,15,15,30,20
"E36007134","Willesden Green",25,15,25,40,65,40
"E36007135","Bickley",5,10,15,10,25,15
"E36007136","Biggin Hill",5,10,15,10,25,20
"E36007137","Bromley Common and Keston",15,10,25,15,40,25
"E36007138","Bromley Town",15,5,25,20,25,35
"E36007139","Chelsfield and Pratts Bottom",5,5,5,10,10,15
"E36007140","Chislehurst",5,5,5,20,25,10
"E36007141","Clock House",10,10,15,20,25,30
"E36007142","Copers Cope",5,10,10,15,20,20
"E36007143","Cray Valley East",25,10,40,25,65,35
"E36007144","Cray Valley West",30,25,45,25,75,50
"E36007145","Crystal Palace",35,25,35,25,60,60
"E36007146","Darwin",0,0,5,0,5,5
"E36007147","Farnborough and Crofton",5,10,5,10,15,15
"E36007148","Hayes and Coney Hall",10,5,15,5,25,10
"E36007149","Kelsey and Eden Park",10,10,15,5,25,15
"E36007150","Mottingham and Chislehurst North",20,20,20,15,35,40
"E36007151","Orpington",15,15,20,25,35,35
"E36007152","Penge and Cator",25,25,20,35,55,45
"E36007153","Petts Wood and Knoll",5,5,5,5,10,10
"E36007154","Plaistow and Sundridge",15,15,15,15,30,35
"E36007155","Shortlands",5,0,10,5,5,10
"E36007156","West Wickham",5,0,10,5,15,5
"E36007157","Belsize",15,10,5,10,20,20
"E36007158","Bloomsbury",5,5,20,10,20,15
"E36007159","Camden Town with Primrose Hill",15,5,25,30,30,50
"E36007160","Cantelowes",10,25,35,20,65,30
"E36007161","Fortune Green",10,5,15,10,25,10
"E36007162","Frognal and Fitzjohns",5,5,5,5,5,10
"E36007163","Gospel Oak",10,15,15,35,50,25
"E36007164","Hampstead Town",5,5,5,0,5,5
"E36007165","Haverstock",15,10,20,15,40,25
"E36007166","Highgate",15,10,15,15,30,25
"E36007167","Holborn and Covent Garden",15,5,20,25,35,30
"E36007168","Kentish Town",15,10,25,15,40,25
"E36007169","Kilburn",20,10,15,20,40,30
"E36007170","King's Cross",10,20,10,25,45,20
"E36007171","Regent's Park",20,20,25,25,50,40
"E36007172","St Pancras and Somers Town",30,20,35,50,80,55
"E36007173","Swiss Cottage",5,5,5,15,20,10
"E36007174","West Hampstead",15,10,10,10,20,25
"E36007175","Addiscombe",35,25,40,50,85,60
"E36007176","Ashburton",30,20,40,25,45,70
"E36007177","Bensham Manor",40,25,80,55,80,115
"E36007178","Broad Green",65,40,105,60,165,100
"E36007179","Coulsdon East",15,15,15,15,35,30
"E36007180","Coulsdon West",10,15,10,20,30,25
"E36007181","Croham",25,15,20,25,50,35
"E36007182","Fairfield",45,45,65,55,95,110
"E36007183","Fieldway",30,40,25,50,65,85
"E36007184","Heathfield",25,10,45,20,70,35
"E36007185","Kenley",20,15,10,25,40,30
"E36007186","New Addington",25,15,20,35,55,35
"E36007187","Norbury",15,20,30,35,50,50
"E36007188","Purley",15,15,20,35,50,35
"E36007189","Sanderstead",10,10,10,10,25,20
"E36007190","Selhurst",40,50,55,85,130,105
"E36007191","Selsdon and Ballards",10,5,5,15,25,10
"E36007192","Shirley",20,15,15,30,50,35
"E36007193","South Norwood",45,45,40,60,105,85
"E36007194","Thornton Heath",55,40,60,85,135,100
"E36007195","Upper Norwood",35,20,30,45,80,50
"E36007196","Waddon",40,40,35,55,90,75
"E36007197","West Thornton",50,35,50,70,120,85
"E36007198","Woodside",45,40,40,60,100,80
"E36007199","Acton Central",10,10,30,25,40,40
"E36007200","Cleveland",25,25,30,25,50,55
"E36007201","Dormers Wells",15,10,20,25,40,40
"E36007202","Ealing Broadway",15,20,15,30,35,45
"E36007203","Ealing Common",25,15,45,30,45,70
"E36007204","East Acton",25,30,55,40,65,80
"E36007205","Elthorne",20,25,30,35,50,60
"E36007206","Greenford Broadway",20,20,35,30,55,50
"E36007207","Greenford Green",10,10,20,10,30,20
"E36007208","Hanger Hill",10,15,15,15,30,25
"E36007209","Hobbayne",20,25,35,40,60,60
"E36007210","Lady Margaret",15,5,15,20,30,25
"E36007211","North Greenford",5,10,10,25,20,25
"E36007212","Northfield",10,10,15,10,25,20
"E36007213","Northolt Mandeville",30,20,25,40,70,45
"E36007214","Northolt West End",35,30,30,40,75,60
"E36007215","Norwood Green",25,10,40,25,50,50
"E36007216","Perivale",15,20,20,20,35,40
"E36007217","South Acton",20,10,30,25,35,50
"E36007218","Southall Broadway",20,10,20,35,60,30
"E36007219","Southall Green",15,25,25,30,45,50
"E36007220","Southfield",10,5,15,15,25,20
"E36007221","Walpole",10,5,15,15,20,20
"E36007222","Bowes",20,15,15,35,55,30
"E36007223","Bush Hill Park",15,5,10,15,30,15
"E36007224","Chase",20,10,30,30,50,45
"E36007225","Cockfosters",10,5,10,15,25,15
"E36007226","Edmonton Green",50,50,50,70,120,100
"E36007227","Enfield Highway",40,25,35,50,90,55
"E36007228","Enfield Lock",35,45,25,35,70,70
"E36007229","Grange",10,10,15,15,25,25
"E36007230","Haselbury",25,25,30,50,75,55
"E36007231","Highlands",10,5,15,20,30,20
"E36007232","Jubilee",35,25,20,45,80,45
"E36007233","Lower Edmonton",40,30,35,60,100,65
"E36007234","Palmers Green",20,10,15,25,45,25
"E36007235","Ponders End",35,40,20,45,85,60
"E36007236","Southbury",30,25,20,50,75,40
"E36007237","Southgate",10,10,10,20,30,20
"E36007238","Southgate Green",10,15,25,25,35,40
"E36007239","Town",20,20,5,30,45,25
"E36007240","Turkey Street",25,30,35,45,70,60
"E36007241","Upper Edmonton",45,40,30,65,110,75
"E36007242","Winchmore Hill",5,5,15,10,20,15
"E36007243","Abbey Wood",30,25,40,35,75,60
"E36007244","Blackheath Westcombe",10,15,5,15,15,30
"E36007245","Charlton",25,20,25,35,45,60
"E36007246","Coldharbour and New Eltham",15,15,20,15,30,40
"E36007247","Eltham North",5,10,10,15,15,25
"E36007248","Eltham South",20,10,15,20,40,25
"E36007249","Eltham West",30,10,15,35,60,25
"E36007250","Glyndon",35,30,50,40,80,70
"E36007251","Greenwich West",35,30,40,20,50,75
"E36007252","Kidbrooke with Hornfair",30,15,40,15,30,75
"E36007253","Middle Park and Sutcliffe",20,25,20,20,40,45
"E36007254","Peninsula",15,30,30,25,40,60
"E36007255","Plumstead",30,35,40,40,70,75
"E36007256","Shooters Hill",25,10,30,20,30,55
"E36007257","Thamesmead Moorings",50,30,35,45,65,95
"E36007258","Woolwich Common",40,40,55,35,95,75
"E36007259","Woolwich Riverside",35,35,35,45,70,75
"E36007260","Brownswood",20,25,25,25,45,50
"E36007261","Cazenove",25,15,10,20,35,35
"E36007262","Chatham",20,25,45,35,55,70
"E36007263","Clissold",15,10,15,20,40,25
"E36007264","Dalston",20,25,30,35,50,60
"E36007265","De Beauvoir",30,15,20,25,35,50
"E36007266","Hackney Central",25,15,30,25,60,40
"E36007267","Hackney Downs",30,15,15,25,50,40
"E36007268","Haggerston",20,15,30,15,50,35
"E36007269","Hoxton",25,20,15,25,40,45
"E36007270","King's Park",25,15,30,50,75,50
"E36007271","Leabridge",35,20,20,25,60,40
"E36007272","Lordship",20,15,20,15,40,30
"E36007273","New River",20,10,30,15,50,25
"E36007274","Queensbridge",20,15,30,30,50,40
"E36007275","Springfield",25,15,20,20,40,35
"E36007276","Stoke Newington Central",20,15,25,15,35,40
"E36007277","Victoria",25,20,45,30,75,50
"E36007278","Wick",35,20,50,35,85,60
"E36007279","Addison",15,30,30,15,60,30
"E36007280","Askew",20,20,30,30,50,50
"E36007281","Avonmore and Brook Green",15,10,15,15,20,30
"E36007282","College Park and Old Oak",25,15,15,30,30,55
"E36007283","Fulham Broadway",5,10,25,20,30,30
"E36007284","Fulham Reach",10,10,20,15,25,30
"E36007285","Hammersmith Broadway",5,25,20,30,35,50
"E36007286","Munster",10,5,10,5,10,15
"E36007287","North End",15,15,25,15,30,40
"E36007288","Palace Riverside",0,0,5,5,5,5
"E36007289","Parsons Green and Walham",5,0,10,5,15,15
"E36007290","Ravenscourt Park",10,15,15,15,25,25
"E36007291","Sands End",25,10,25,15,35,40
"E36007292","Shepherd's Bush Green",25,25,35,40,60,65
"E36007293","Town",10,15,10,10,20,30
"E36007294","Wormholt and White City",35,40,50,30,85,70
"E36007295","Alexandra",5,0,10,10,10,15
"E36007296","Bounds Green",15,20,25,15,35,45
"E36007297","Bruce Grove",25,35,40,50,75,70
"E36007298","Crouch End",5,10,5,5,10,15
"E36007299","Fortis Green",5,10,5,10,15,15
"E36007300","Harringay",20,15,25,25,40,45
"E36007301","Highgate",5,5,10,5,20,15
"E36007302","Hornsey",20,20,45,55,65,75
"E36007303","Muswell Hill",5,5,10,10,15,15
"E36007304","Noel Park",25,20,30,30,55,50
"E36007305","Northumberland Park",40,30,45,50,95,75
"E36007306","Seven Sisters",25,25,35,40,65,60
"E36007307","St Ann's",20,20,25,25,45,45
"E36007308","Stroud Green",5,15,25,10,15,35
"E36007309","Tottenham Green",30,40,40,30,70,70
"E36007310","Tottenham Hale",35,25,40,55,65,90
"E36007311","West Green",25,15,20,25,50,35
"E36007312","White Hart Lane",35,25,45,30,80,55
"E36007313","Woodside",15,25,20,25,40,45
"E36007314","Belmont",5,5,10,10,15,15
"E36007315","Canons",5,10,10,15,20,15
"E36007316","Edgware",10,15,5,5,15,20
"E36007317","Greenhill",25,15,25,25,50,40
"E36007318","Harrow on the Hill",5,10,15,20,35,25
"E36007319","Harrow Weald",5,5,25,15,30,20
"E36007320","Hatch End",0,5,5,5,10,10
"E36007321","Headstone North",10,5,5,5,15,10
"E36007322","Headstone South",15,5,10,15,30,15
"E36007323","Kenton East",5,10,5,5,15,10
"E36007324","Kenton West",5,5,10,5,10,15
"E36007325","Marlborough",10,15,25,15,35,30
"E36007326","Pinner",5,5,15,5,15,20
"E36007327","Pinner South",5,5,5,5,10,10
"E36007328","Queensbury",5,5,10,5,15,10
"E36007329","Rayners Lane",10,10,5,5,15,15
"E36007330","Roxbourne",20,10,20,20,45,30
"E36007331","Roxeth",10,10,25,15,20,40
"E36007332","Stanmore Park",15,5,20,10,15,35
"E36007333","Wealdstone",20,20,25,25,45,45
"E36007334","West Harrow",10,10,15,15,25,25
"E36007335","Brooklands",30,25,40,30,70,60
"E36007336","Cranham",5,0,20,5,5,25
"E36007337","Elm Park",10,15,20,10,30,20
"E36007338","Emerson Park",5,5,10,5,10,15
"E36007339","Gooshays",30,30,50,30,80,60
"E36007340","Hacton",10,5,15,5,20,10
"E36007341","Harold Wood",10,20,25,25,35,50
"E36007342","Havering Park",30,15,20,35,65,35
"E36007343","Heaton",25,25,15,35,60,40
"E36007344","Hylands",20,5,15,10,15,40
"E36007345","Mawneys",15,10,15,35,30,45
"E36007346","Pettits",5,5,5,10,10,15
"E36007347","Rainham and Wennington",20,15,20,20,30,40
"E36007348","Romford Town",25,25,30,20,40,55
"E36007349","South Hornchurch",25,20,20,35,60,40
"E36007350","Squirrel's Heath",10,15,10,15,25,25
"E36007351","St Andrew's",10,5,5,10,20,15
"E36007352","Upminster",5,0,10,15,20,15
"E36007353","Barnhill",20,10,30,20,40,45
"E36007354","Botwell",30,15,30,50,75,45
"E36007355","Brunel",10,15,15,20,25,35
"E36007356","Cavendish",5,10,10,5,10,20
"E36007357","Charville",10,10,20,15,35,20
"E36007358","Eastcote and East Ruislip",5,5,5,10,15,15
"E36007359","Harefield",5,5,15,5,20,10
"E36007360","Heathrow Villages",5,10,20,10,15,25
"E36007361","Hillingdon East",15,15,30,15,45,30
"E36007362","Ickenham",5,0,0,0,5,5
"E36007363","Manor",5,0,10,0,15,5
"E36007364","Northwood",5,10,5,0,15,5
"E36007365","Northwood Hills",10,10,10,10,20,15
"E36007366","Pinkwell",15,10,20,40,50,30
"E36007367","South Ruislip",5,5,5,10,10,15
"E36007368","Townfield",20,15,15,30,30,50
"E36007369","Uxbridge North",10,15,15,15,25,30
"E36007370","Uxbridge South",25,10,30,10,55,20
"E36007371","West Drayton",30,20,30,30,55,45
"E36007372","West Ruislip",5,5,5,10,10,10
"E36007373","Yeading",20,25,35,20,55,45
"E36007374","Yiewsley",20,15,20,20,40,40
"E36007375","Bedfont",30,10,30,15,25,55
"E36007376","Brentford",20,30,40,30,60,60
"E36007377","Chiswick Homefields",0,5,5,10,20,10
"E36007378","Chiswick Riverside",5,5,10,10,10,15
"E36007379","Cranford",20,30,20,20,40,50
"E36007380","Feltham North",15,15,20,25,35,40
"E36007381","Feltham West",25,15,20,40,40,65
"E36007382","Hanworth",25,30,40,25,45,75
"E36007383","Hanworth Park",10,10,15,25,35,25
"E36007384","Heston Central",15,20,20,25,35,45
"E36007385","Heston East",20,15,30,25,35,50
"E36007386","Heston West",35,20,40,15,60,50
"E36007387","Hounslow Central",25,20,30,35,55,55
"E36007388","Hounslow Heath",25,15,25,40,60,40
"E36007389","Hounslow South",5,10,15,10,25,20
"E36007390","Hounslow West",15,15,25,20,35,45
"E36007391","Isleworth",20,20,20,15,35,40
"E36007392","Osterley and Spring Grove",15,10,20,20,35,30
"E36007393","Syon",10,20,20,30,50,30
"E36007394","Turnham Green",20,10,5,15,15,35
"E36007395","Barnsbury",15,20,25,25,40,45
"E36007396","Bunhill",20,35,25,20,40,60
"E36007397","Caledonian",25,15,45,25,50,60
"E36007398","Canonbury",10,20,25,20,30,45
"E36007399","Clerkenwell",30,35,20,15,45,55
"E36007400","Finsbury Park",30,20,45,45,75,65
"E36007401","Highbury East",10,20,20,20,30,40
"E36007402","Highbury West",20,25,30,30,55,50
"E36007403","Hillrise",20,15,35,15,50,35
"E36007404","Holloway",20,40,55,35,55,95
"E36007405","Junction",20,10,25,25,45,35
"E36007406","Mildmay",20,20,20,20,40,40
"E36007407","St George's",10,30,35,20,45,50
"E36007408","St Mary's",15,20,25,20,45,35
"E36007409","St Peter's",15,15,20,30,35,45
"E36007410","Tollington",25,20,35,25,60,45
"E36007411","Abingdon",5,5,10,10,15,20
"E36007412","Brompton",5,5,0,5,10,5
"E36007413","Campden",5,0,5,0,5,5
"E36007414","Colville",15,5,5,10,20,20
"E36007415","Courtfield",5,5,5,5,10,10
"E36007416","Cremorne",5,5,10,10,20,20
"E36007417","Earl's Court",5,15,10,15,15,25
"E36007418","Golborne",10,15,35,20,50,30
"E36007419","Hans Town",5,5,0,5,10,5
"E36007420","Holland",5,10,0,5,10,10
"E36007421","Norland",5,0,10,10,15,10
"E36007422","Notting Barns",20,5,10,15,35,15
"E36007423","Pembridge",10,5,5,5,15,10
"E36007424","Queen's Gate",0,0,5,0,0,5
"E36007425","Redcliffe",5,5,10,10,15,10
"E36007426","Royal Hospital",0,5,5,5,5,10
"E36007427","St Charles",15,5,15,20,20,30
"E36007428","Stanley",5,5,0,5,5,10
"E36007429","Alexandra",10,0,5,10,10,20
"E36007430","Berrylands",5,5,5,10,15,15
"E36007431","Beverley",10,15,20,10,30,25
"E36007432","Canbury",5,10,10,20,25,15
